Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
Spring Rainbow Makeup Tutorial,https://i.ytimg.com/vi/Zdm3ryUZQfw/default.jpg,474,"['Nikkietutorials', 'spring', 'rainbow', 'extreme', 'makeup', 'tutorial', 'look', 'how', 'to', 'tips', 'and', 'tricks', 'cosmetics', 'bright', 'colors', 'eyes', 'Beauty']",2012-03-30T15:54:51Z,121800,3340,382,7分14秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Iggy Azalea - My World / Makeup Tutorial,https://i.ytimg.com/vi/q4gsAzSkp6E/default.jpg,623,"['Nikkietutorials', 'makeup', 'tutorial', 'Iggy', 'Azalea', 'inspired', 'My', 'World', 'help', 'how-to', 'tips', 'and', 'tricks', 'instructions', 'beauty', 'cosmetics', 'look', 'purple', 'Fall', 'eyeliner', 'mac', 'urban', 'decay', 'naked', 'palette', 'Urban Decay (cosmetics)']",2012-10-13T17:25:43Z,120418,3653,359,6分40秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
"How to get Gwen Stefani's Soft Curly, Big Hair",https://i.ytimg.com/vi/Zqq32hrfr_c/default.jpg,532,"['Nikkietutorials', 'Hair', 'Tutorials', 'Makeup', 'Beauty', 'Fashion', 'how-to', 'tips', 'and', 'tricks', 'blonde', 'osis', 'schwarzkopf', 'dust', 'it', 'big', 'hair', 'gwen', 'stefani', 'inspired', 'curling', 'iron']",2011-01-25T21:56:15Z,120011,896,191,8分45秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
NikkieTutorials | Runway Inspired Dramatic Look.,https://i.ytimg.com/vi/m736KX0p56c/default.jpg,354,"['nikkietutorials', 'avant', 'garde', 'bright', 'eyeshadow', 'bold', 'scandalous', 'make', 'cosmetics', 'pink', 'orange', 'black', 'matte', 'tag', 'runway']",2009-02-22T19:20:00Z,118873,1308,148,9分13秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
March Hits and Oh God No's 2014!,https://i.ytimg.com/vi/DIT0ZUqAnZA/default.jpg,1086,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'March', '2014', ""oh god no's"", 'BECCA', 'Tarte', 'Be MATTEnificent', 'MAC', 'Lisa Eldridge (Person)', 'viktor & rolf', 'bonbon', 'anastasia beverly hills', 'dipbrow pomade', 'urban decay', 'all nighter', ""RuPaul's Drag Race (TV Program)"", 'Milk', 'Bianca del Rio', 'Adore Delano', 'elimanation']",2014-03-31T18:05:36Z,118365,3861,419,13分20秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
WORST LIPGLOSS EVER.,https://i.ytimg.com/vi/RtbaR-Ysp1Q/default.jpg,62,"['Nikkietutorials', 'hates', 'too', 'faced', 'lip', 'injection', 'plumper', 'hurts', 'like', 'friggin', 'hell', 'tingles', 'stings']",2009-12-19T11:59:50Z,118207,1267,306,3分7秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
In-Depth Updated Eyebrow Routine (November 2012),https://i.ytimg.com/vi/KGl_Tb0FQZw/default.jpg,617,"['nikkietutorials', 'tutorial', 'how-to', 'tips', 'tricks', 'updated', 'new', 'version', 'eyebrows', 'routine', 'beauty', 'help', 'makeup', 'look', 'perfect', 'cosmetics', 'eyes', 'fashion', 'lioele', 'anastasia', 'brand', 'powder', 'makeup artist', 'Review', 'Need', 'MAC Cosmetics']",2012-11-15T20:54:16Z,117153,3371,385,9分15秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
BIG ANNOUNCEMENT!,https://i.ytimg.com/vi/459LXmKmH-w/default.jpg,917,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', 'big', 'announcement', 'naughty', 'nice', 'christmas', 'holidays', 'news', 'vlogmas', 'video', 'week', 'winter', 'wonder', 'land', 'winter wonder week', 'chains', 'december 13', 'christmas eve', 'vlog']",2014-12-13T16:28:09Z,116549,5564,289,1分43秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Lady Gaga - G.U.Y. ∙ Inspired Makeup Tutorial II,https://i.ytimg.com/vi/vW_e_DEvcsg/default.jpg,777,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'Lady Gaga', 'ARTPOP', 'Born this way', 'G.U.Y.', 'music video', 'videoclip', 'versace', 'donatella', 'music', 'song', 'live', 'sing', 'performance', 'flower', 'wall', 'natural', 'neutral', 'nude', 'bronzer', 'broze', 'glow', 'glowy', 'Spring', 'Summer']",2014-03-28T22:58:10Z,116366,4035,194,11分11秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
NikkieTutorials | Favourite Products of the Moment.,https://i.ytimg.com/vi/qT1c1yqIjNw/default.jpg,397,"['Nikkietutorials', 'Favourite', 'products', 'of', 'the', 'moment', '2010', 'makeup', 'beauty', 'fashion', 'mac', 'nyx', 'strawberry', 'milk', 'rimmel', 'london', 'clarins', 'everlasting', 'foundation']",2010-02-28T19:05:23Z,116289,862,206,8分59秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
♡ Chit Chat Sephora & MAC Haul! ♡,https://i.ytimg.com/vi/2EFalNZBbKY/default.jpg,1882,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', 'sephora', 'sephora.com', 'mac', 'too faced', 'hourglass', 'kat von d', 'becca', 'haul', 'rihanna', 'viva glam', 'rihanna 2', 'chit', 'chat', 'talk', 'blabber', 'girls', 'easy', 'everyday', 'paris hilton', 'come alive', 'august 22', 'holiday', 'vacay']",2014-08-22T19:21:19Z,115272,12348,521,11分59秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
November Hits and Oh God No's!,https://i.ytimg.com/vi/oC__KDpWQ5E/default.jpg,662,"['Nikkietutorials', 'favorites', 'haul', 'November', 'Hits', ""Oh God No's"", 'makeup', 'products', 'mac', 'opi', 'goldeneye', 'skyfall', 'cosmetics', 'hate', 'beauty', 'how-to', 'help', 'look', 'talk', 'vlog', 'chit chat', 'random', 'fashion milk', 'talking', 'fun']",2012-12-01T09:17:22Z,115106,2565,471,10分24秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Easy Holiday Hair Tutorial,https://i.ytimg.com/vi/HvxyBgdPPiU/default.jpg,1120,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', 'easy', 'holiday', 'holidays', 'curls', 'soft', 'waves', 'medium', 'short', 'long', 'length', 'tease', 'backcombe', 'old hollywood', 'nicole gurriero', 'jaclyn hill', 'chi', 'curling', 'iron', 'accident', 'december 21', 'Christmas', ""New Year's Eve (Holiday)"", 'Natural', 'Haircut']",2014-12-21T03:56:24Z,114693,5153,233,11分25秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
July Hits and Oh God NO's!,https://i.ytimg.com/vi/XnGSUMTkHpU/default.jpg,808,"['Nikkietutorials', 'makeup', 'beauty', 'guru', 'favorites', 'monthly', 'hits', ""oh god no's"", 'cosmetics', 'july', 'tutorial', 'how-to', 'tips', 'tricks', 'instructions', 'help', 'look', 'best', 'worst', 'Despicable Me 2 (Film)', 'Minions', 'KIKO', 'MAC', 'Top', 'Favorite']",2013-08-02T14:31:06Z,114192,4154,713,9分6秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Ke$ha - Crazy Kids ft. will.i.am - Inspired Makeup Tutorial,https://i.ytimg.com/vi/P1OvS2NfhSc/default.jpg,563,"['Nikkietutorials', 'makeup', 'tutorial', 'Kesha', 'Ke$ha', 'Crazy Kids', 'music video', 'inspired', 'how-to', 'tips', 'tricks', 'instructions', 'help', 'need', 'beauty', 'look', 'purple', 'mac', 'cosmetics', 'will.i.am', 'singer', 'warrior', 'supernatural', 'crazy', 'bright', 'eyes']",2013-06-08T22:53:46Z,114080,2940,306,8分3秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
"My YouTube Story + 200,000+ Subscribers! ♡",https://i.ytimg.com/vi/4dLoKb3ag9I/default.jpg,410,['Discussion'],2012-08-23T21:39:46Z,113030,4530,997,11分15秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Kelly Osbourne Inspired Makeup Tutorial,https://i.ytimg.com/vi/IlPIOVBhUpU/default.jpg,483,"['Nikkietutorials', 'makeup', 'tutorial', 'how-to', 'tips', 'and', 'tricks', 'Kelly', 'Osbourne', 'inspired', 'beauty', 'instructions', 'hot', 'pink', 'lips', 'winged', 'eyeliner', 'glitter', 'mac', 'cosmetics', 'eyes', 'Eye', 'Look', 'Help']",2012-04-08T19:43:20Z,112573,3006,355,6分56秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
"M.A.C ""RiRi Woo"" Lipstick: Review & Swatches",https://i.ytimg.com/vi/aEOlkeM0MOE/default.jpg,554,"['Nikkietutorials', 'MAC', 'Rihanna', 'RiRiwoo', 'Lipstick', 'Review', 'first impression', 'swatches', 'makeup', 'tutorial', 'beauty', 'look', 'vintage', 'Ruby Woo', 'red', 'haul', 'opinion', 'fashion', 'singing', 'cosmetics', 'Collection']",2013-05-04T14:58:24Z,112255,4322,544,4分3秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
2011 All-Time Favorites and Highlights,https://i.ytimg.com/vi/5UNn00gTUIk/default.jpg,465,"['Nikkietutorials', 'happy', 'new', 'year', '2011', '2012', 'favorites', 'beauty', 'products', 'hair', 'makeup', 'how-to', 'style', 'howto', 'New Year', 'Years', 'Tutorial', 'Eve', 'New Years', 'Look', 'NYE', 'thank', 'you', 'subscribers', 'Cosmetics']",2011-12-31T17:29:20Z,112101,2232,500,8分17秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Picture Perfect for Prom: Glitter Smokey Eye - Makeup Tutorial,https://i.ytimg.com/vi/tGe8d4idMiA/default.jpg,460,"['NikkieTutorials', 'Prom', 'Makeup', 'Tutorial', 'how-to', 'tips', 'and', 'tricks', 'beauty', 'instructions', 'picture', 'perfect', 'help', 'Glitter', 'glamour', 'look', 'MAC', 'OCC', 'cosmetics', 'eyeliner', 'Eyes']",2012-05-09T17:40:17Z,111654,2943,391,8分24秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Fall Leaves Inspired Evening Makeup Look,https://i.ytimg.com/vi/-tO_Dwg_MjM/default.jpg,491,"['nikkietutorials', 'makeup', 'tutorial', 'how-to', 'tips', 'tricks', 'instructions', 'help', 'beauty', 'Fall', 'season', 'inspired', 'leaves', 'leaf', 'colors', 'LIT Cosmetics', 'glitter', 'eye', 'cosmetics', 'MAC', 'fashion', 'look', 'smokey']",2012-11-21T21:36:25Z,111086,4189,456,8分21秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Casual Hollywood Wave Hair Tutorial,https://i.ytimg.com/vi/kXyQB_vm5yM/default.jpg,483,"['NikkieTutorials', 'Hair', 'tutorial', 'how-to', 'tips', 'and', 'tricks', 'instruction', 'video', 'help', 'curling', 'iron', 'CHI', 'hairspray', 'wave', 'hollywood', 'old', 'inspired', 'start', 'to', 'finish', 'casual', 'style']",2012-03-06T15:18:31Z,109444,1679,249,8分54秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Halloween Tutorial: Simple Doll Look / Jeremy Scott S/S 2012 Inspired,https://i.ytimg.com/vi/CCwo6TJxGIc/default.jpg,555,"['Nikkietutorials', 'halloween', 'makeup', 'tutorial', 'simple', 'doll', 'look', 'jeremy', 'scott', 'spring', 'summer', 's/s', '2012', 'inspired', 'runway', 'eyeliner', 'freckles', 'fake', 'how-to', 'howto', 'tips', 'and', 'tricks', 'beauty', 'fashion', 'eyes', 'help']",2011-10-14T20:37:20Z,108966,1454,193,7分36秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
June Hits and Oh God No's 2014!,https://i.ytimg.com/vi/ZYpYiKyR2h8/default.jpg,2088,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', 'monthly', 'sigma beauty', 'palettes', 'victoria secret', 'whitening lightning', 'jaclyn hill', 'F86', 'brushes', ""l'oreal"", 'essence', 'saucebox', 'unfavorites', 'chanel', 'le volume', 'mascara', 'oh god no', 'happy', 'girls', 'Makeup Geek', 'July 1']",2014-07-01T18:46:23Z,108713,4405,397,12分27秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
NEW Tattoo + March Favorites,https://i.ytimg.com/vi/_Z4rTYQrgO4/default.jpg,402,"['Nikkietutorials', 'new', 'tattoo', ""don't"", 'waste', 'your', 'life', 'hiding', 'quote', 'favorites', 'makeup', 'beauty', 'haul', 'facefront', 'Makeup', 'Studio', 'cosmetics', 'talk']",2012-03-22T21:07:02Z,108435,2177,378,5分48秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Glamorous Coppers & Reds for the Holidays - Makeup Tutorial,https://i.ytimg.com/vi/ffOYAVEaecc/default.jpg,497,"['Nikkietutorials', 'Makeup', 'tutorial', 'how-to', 'tips', 'tricks', 'help', 'instructions', 'need', 'beauty', 'look', 'Christmas', 'X-Mas', 'Holidays', 'Winter', 'Snow', 'Copper', 'Glitter', 'Sparkle', 'Glamour', 'Red', 'MAC Cosmetics', 'lisptick', 'cosmetics', 'fashion', 'editorial', 'Tom Ford 2012', 'Ad', 'Campaign', 'Merry']",2012-12-08T00:44:01Z,108324,3361,344,6分59秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Hot Orange King's Day/Koningsdag Makeup Tutorial,https://i.ytimg.com/vi/4zIc_lLyp6g/default.jpg,1273,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', ""King's Day"", ""Queen's Day"", 'kingsday', 'queensday', 'koningsdag', 'koninginnedag', 'orange', 'smokey', 'bright', 'intense', 'eyes', 'april 18', 'april 26', 'april 27', 'Netherlands', 'Nederland', 'Koning', 'Koningin', 'Willem Alexander', 'Maxima', 'Beatrix', 'party']",2014-04-18T16:05:55Z,106819,4790,222,7分23秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Fashion Week Inspired: Sultry Orange/Copper Smokey Eye,https://i.ytimg.com/vi/KrZFvQwxGDk/default.jpg,535,"['NikkieTutorials', 'Makeup', 'Tutorial', 'Copper', 'Orange', 'MAC', 'Cosmetics', 'fashion', 'week', 'chloé', 'inspired', 'sultry', 'how-to', 'tips', 'and', 'tricks', 'instructions', 'beauty', 'eye', 'cosmetics', 'look', 'eyes', 'help', 'foundation', 'mascara']",2011-04-25T22:30:53Z,106404,1814,174,6分21秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
How to Dip Dye your Hair using Color Bugs!,https://i.ytimg.com/vi/KanMbW2ljP4/default.jpg,490,"['Nikkietutorials', 'hair', 'tutorial', 'Kevin Murphy', 'Color Bugs', 'Dip Dye', 'Ombre', 'effect', 'how-to', 'help', 'tips', 'tricks', 'instrutions', 'it girl', 'fashion', 'need', 'extensions', 'hairspray']",2012-12-18T00:12:05Z,105366,1790,267,4分29秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Kelly Rowland - Kisses Down Low (Makeup Tutorial),https://i.ytimg.com/vi/cmp8qHvcY2k/default.jpg,498,"['Nikkietutorials', 'makeup', 'tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'Kelly Rowland', ""Destiny's Child"", 'Kisses down low', 'music video', 'inspired', 'look', 'beauty', 'fashion', 'cosmetics', 'mac', 'Urban Decay', 'Glinda', 'palette', 'Oz the Great and Powerful', 'Oz', 'Urban Decay (cosmetics)']",2013-03-14T16:21:24Z,104955,3632,316,8分10秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Primark Haul! ♡,https://i.ytimg.com/vi/KBnGXUzuGiA/default.jpg,507,"['Nikkietutorials', 'Primark', 'Haul', 'Clothing', 'clothes', 'buy', 'cheap', 'fashion', 'beauty', 'Germany', 'Essen', 'how-to', 'tips', 'tricks', 'instructions', 'need', 'look', 'vlog', 'chat', 'help', 'plus size', 'blazers', 'makeup', 'tutorial', 'jewelry', 'necklace', 'dress', 'Oxblood', 'leather', 'shopping', 'shop', 'Gold', 'Store']",2013-09-27T12:47:29Z,103067,2806,552,8分51秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Iggy Azalea - Change Your Life ♡ Makeup Tutorial,https://i.ytimg.com/vi/DXCJu42HZAQ/default.jpg,599,"['Nikkietutorials', 'Iggy Azalea', 'Australia', 'Change Your Life', 'T.I.', 'music video', 'inspired', 'makeup', 'tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'beauty', 'fashion', 'blonde', 'look', 'rhinestones', 'eyeliner', 'winged', 'cosmetics', 'Las Vegas', 'showgirl', 'Holidays', 'christmas', 'winter', 'new years eve', 'nye', 'princess', 'crown']",2013-12-13T18:34:09Z,102491,2525,117,6分48秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
X-MAS LOOK + CLOTHES!,https://i.ytimg.com/vi/pl7fQsv_GKQ/default.jpg,139,"['Nikkietutorials', 'christmas', 'look', 'dress', 'clothes', 'makeup', 'hair', 'foxylocksextensions', 'video']",2009-12-25T15:40:12Z,102257,678,106,3分43秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
hannah X-perience Treatment - Review,https://i.ytimg.com/vi/wOpoFJ4PPvI/default.jpg,551,"['Nikkietutorials', 'hannah', 'Hannah', 'Xperience', 'Treatment', 'behandeling', 'review', 'huidcoach', 'beauty', 'health', 'skin', 'care', 'massage', 'beautician', 'therapy', 'tutorial', 'creme', 'moisturizer', 'toner', 'mask', 'glowy', 'Makeup']",2012-07-13T20:46:36Z,102050,1316,256,8分52秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Modern Roaring 20s Dior Inspired Makeup Tutorial,https://i.ytimg.com/vi/v6gUlLpalXU/default.jpg,1218,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', 'Dior', 'Runway', 'catwalk', 'high fashion', 'Pat Mcgrath', 'Alex Box', 'artistic', 'extreme', 'colorful', 'goth', 'dark', 'Joyce Clerkx', 'zoeva', 'brushes', 'Bobbi Brown BBU palette', 'Illamasqua', 'MAC', 'may 13']",2014-05-13T20:34:15Z,101866,5776,289,9分30秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
March Hits and Oh God No's!,https://i.ytimg.com/vi/Y7Cm9r39tF0/default.jpg,483,"['Nikkietutorials', 'March', 'Hits', ""God No's"", 'favorites', 'makeup', 'talk', 'beauty', 'fashion', 'how-to', 'tutorial', 'vlog', 'help', 'need', 'talking', 'random', 'NARS', 'cosmetics', 'Bastille', 'Bad Blood', ""RuPaul's Drag Race"", 'RuPaul']",2013-03-28T20:02:31Z,101751,3069,524,8分42秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
NikkieTutorials | SIGMA Makeup Brushes • Travel Kit REVIEW.,https://i.ytimg.com/vi/NEcL0sZsX10/default.jpg,131,"['nikkietutorials', 'sigma', 'makeup', 'brushes', 'travel', 'kit', 'nice', 'in', 'pink', 'review', 'mac', 'dupes', 'my', 'new', 'found', 'love']",2009-07-26T15:51:32Z,101608,637,75,8分46秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Colorful Fall Look - Makeup Tutorial,https://i.ytimg.com/vi/V3-YNcEee84/default.jpg,433,"['Nikkietutorials', 'makeup', 'tutorial', 'fall', 'season', 'inspired', 'beauty', 'how-to', 'tips', 'and', 'tricks', 'instructions', 'smokey', 'eyes', 'colorful', 'colors', 'colours', 'occ', 'mac', 'Cosmetics (Industry)', 'Help', 'Look']",2012-09-18T21:20:01Z,101353,3496,406,5分58秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Grey's Anatomy: Arizona Robbins Inspired Makeup Tutorial - Collab with JeanFrancoisCD,https://i.ytimg.com/vi/UrYyBe1Z3bM/default.jpg,603,"['Nikkietutorials', ""Grey's"", 'Anatomy', 'Inspired', 'Makeup', 'Tutorial', 'arizona', 'robbins', 'doctor', 'beauty', 'how-to', 'howto', 'tips', 'and', 'tricks', 'jeanfrancoiscd', 'JF', 'look', 'natural', 'cosmetics']",2012-03-25T14:51:45Z,100599,1720,195,5分50秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
NikkieTutorials | Lady Gaga | Inspired Makeup Tutorial  - M.A.C Viva Glam Photoshoot.,https://i.ytimg.com/vi/HIY-AhM-Df8/default.jpg,903,"['Nikkietutorials', 'Lady', 'gaga', 'MAC', 'Lipstick', 'viva', 'glam', 'inspired', 'tutorial', 'makeup', 'cosmetics', 'embark', 'wedge', 'rule', 'brash', 'orange', 'copper', 'eyeshadow', 'illamasqua', 'mina']",2010-02-13T12:10:59Z,100565,666,106,12分54秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Queen's Day 2012 Makeup Tutorial,https://i.ytimg.com/vi/b_3nvjCZknE/default.jpg,543,"['Nikkietutorials', 'Queensday', 'Koninginnedag', 'Makeup', 'tutorial', 'how', 'to', 'how-to', 'tips', 'and', 'tricks', 'orange', 'eyeshadow', 'lipstick', 'look', 'holland', 'netherlands', 'queen', 'birthday', 'help', 'beauty', 'Cosmetics']",2012-04-28T19:56:55Z,100245,2504,457,8分17秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Lady Gaga - Applause Makeup Tutorial ♡ Glowing Princess,https://i.ytimg.com/vi/209c8E47SNM/default.jpg,561,"['Nikkietutorials', 'Lady Gaga', 'Applause', 'Music', 'Video', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'cosmetics', 'Galliano', 'Dior', 'look', 'princess', 'fashion', 'shiny', 'mac', 'brows', 'bleached', 'color', 'sugarpill', 'contour', 'Alex Box', 'Beauty']",2013-09-17T22:48:22Z,100237,2416,216,8分37秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Oz: Glinda the Good Witch - Inspired Makeup Tutorial,https://i.ytimg.com/vi/jI2a0MF9tco/default.jpg,502,"['Nikkietutorials', 'Oz', 'Oz: The great and powerful', 'movie', 'The wizard of oz', 'Makeup', 'Tutorial', 'Beauty', 'Look', 'cosmetics', 'inspired', 'how-to', 'tips', 'tricks', 'instructions', 'help', 'faiy', 'natural', 'glamour', 'Eyes', 'glitter', 'Urban Decay', 'palette']",2013-03-18T15:20:42Z,98939,4026,385,7分28秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
